bets,wins,win_rate,stake,profit,roi,avg_odds,avg_ev,max_drawdown,test_season,model,strategy,ev_threshold
353,86,0.24362606232294617,353.0,5.82,0.01648725212464589,6.17257790368272,0.7053857762529548,-39.83,2017/18,HistGB + Elo/Rest + sigmoid,argmax,0.05
327,75,0.22935779816513763,327.0,3.6200000000000028,0.011070336391437317,6.4416513761467895,0.7554893539438854,-37.33,2017/18,HistGB + Elo/Rest + sigmoid,argmax,0.1
290,66,0.22758620689655173,290.0,15.850000000000001,0.054655172413793106,6.92603448275862,0.8358666802994167,-33.23,2017/18,HistGB + Elo/Rest + sigmoid,argmax,0.15
532,129,0.2424812030075188,532.0,-12.070000000000004,-0.022687969924812038,6.0153007518797,0.5612432125800121,-74.72,2017/18,HistGB + Elo/Rest + sigmoid,all_qualifying,0.0
502,116,0.23107569721115537,502.0,-19.45999999999999,-0.0387649402390438,6.171513944223108,0.594187122564521,-73.25,2017/18,HistGB + Elo/Rest + sigmoid,all_qualifying,0.02
457,99,0.21663019693654267,457.0,-26.89,-0.05884026258205689,6.443610503282276,0.6490973771356761,-69.22,2017/18,HistGB + Elo/Rest + sigmoid,all_qualifying,0.05
417,85,0.2038369304556355,417.0,-20.679999999999993,-0.04959232613908871,6.761774580335731,0.7042935078219226,-63.41,2017/18,HistGB + Elo/Rest + sigmoid,all_qualifying,0.1
369,74,0.2005420054200542,369.0,-4.149999999999995,-0.011246612466124647,7.190514905149052,0.7794333850487423,-49.129999999999995,2017/18,HistGB + Elo/Rest + sigmoid,all_qualifying,0.15
0,0,0.0,0.0,0.0,0.0,,,0.0,2017/18,Market baseline,argmax,0.0
0,0,0.0,0.0,0.0,0.0,,,0.0,2017/18,Market baseline,argmax,0.02
0,0,0.0,0.0,0.0,0.0,,,0.0,2017/18,Market baseline,argmax,0.05
0,0,0.0,0.0,0.0,0.0,,,0.0,2017/18,Market baseline,argmax,0.1
0,0,0.0,0.0,0.0,0.0,,,0.0,2017/18,Market baseline,argmax,0.15
0,0,0.0,0.0,0.0,0.0,,,0.0,2017/18,Market baseline,all_qualifying,0.0
0,0,0.0,0.0,0.0,0.0,,,0.0,2017/18,Market baseline,all_qualifying,0.02
0,0,0.0,0.0,0.0,0.0,,,0.0,2017/18,Market baseline,all_qualifying,0.05
0,0,0.0,0.0,0.0,0.0,,,0.0,2017/18,Market baseline,all_qualifying,0.1
0,0,0.0,0.0,0.0,0.0,,,0.0,2017/18,Market baseline,all_qualifying,0.15
375,170,0.4533333333333333,375.0,0.08000000000000362,0.000213333333333343,2.8710933333333335,0.14312388097404366,-38.44,2017/18,Market logistic,argmax,0.0
360,161,0.44722222222222224,360.0,3.4600000000000097,0.009611111111111138,2.8921111111111113,0.14847663062450753,-36.39999999999999,2017/18,Market logistic,argmax,0.02
329,143,0.43465045592705165,329.0,-8.400000000000002,-0.025531914893617027,2.91048632218845,0.1593924321260297,-44.579999999999984,2017/18,Market logistic,argmax,0.05
262,110,0.4198473282442748,262.0,-3.4799999999999933,-0.013282442748091577,2.9453053435114507,0.17951383180665811,-32.10999999999999,2017/18,Market logistic,argmax,0.1
162,59,0.36419753086419754,162.0,0.8500000000000059,0.00524691358024695,3.299876543209877,0.214854840506586,-31.12999999999999,2017/18,Market logistic,argmax,0.15
443,186,0.4198645598194131,443.0,-19.849999999999998,-0.04480812641083521,3.539232505643341,0.1295188233306634,-52.13000000000001,2017/18,Market logistic,all_qualifying,0.0
405,169,0.41728395061728396,405.0,-18.639999999999997,-0.046024691358024686,3.4645925925925924,0.14060812483072402,-50.33000000000001,2017/18,Market logistic,all_qualifying,0.02
347,145,0.41786743515850144,347.0,-22.97,-0.06619596541786743,3.4245821325648413,0.15840572952792378,-55.850000000000016,2017/18,Market logistic,all_qualifying,0.05
268,110,0.41044776119402987,268.0,-9.479999999999992,-0.035373134328358175,3.3084701492537314,0.1817643211718426,-37.10999999999999,2017/18,Market logistic,all_qualifying,0.1
167,59,0.3532934131736527,167.0,-4.149999999999999,-0.024850299401197595,3.811856287425149,0.21776813712057866,-35.12999999999999,2017/18,Market logistic,all_qualifying,0.15
379,149,0.39313984168865435,379.0,11.020000000000003,0.029076517150395786,3.3664643799472294,0.2286974160381643,-34.78,2017/18,Market logistic + isotonic,argmax,0.0
375,148,0.39466666666666667,375.0,11.920000000000007,0.031786666666666685,3.3674666666666666,0.2310013150174969,-33.88,2017/18,Market logistic + isotonic,argmax,0.02
371,146,0.3935309973045822,371.0,12.610000000000001,0.03398921832884098,3.3822911051212934,0.23306370161632375,-33.19,2017/18,Market logistic + isotonic,argmax,0.05
340,138,0.40588235294117647,340.0,26.650000000000006,0.07838235294117649,3.4146176470588236,0.24688818679679497,-25.65,2017/18,Market logistic + isotonic,argmax,0.1
282,113,0.40070921985815605,282.0,26.690000000000005,0.094645390070922,3.6073049645390065,0.2714245136033872,-27.669999999999998,2017/18,Market logistic + isotonic,argmax,0.15
436,171,0.3922018348623853,436.0,1.1000000000000023,0.002522935779816519,3.4291055045871564,0.21021301572779041,-41.599999999999994,2017/18,Market logistic + isotonic,all_qualifying,0.0
423,166,0.39243498817966904,423.0,6.119999999999999,0.014468085106382977,3.46016548463357,0.21638489843853148,-36.39999999999999,2017/18,Market logistic + isotonic,all_qualifying,0.02
389,150,0.3856041131105398,389.0,5.040000000000001,0.012956298200514142,3.532827763496144,0.23221824582135972,-40.03,2017/18,Market logistic + isotonic,all_qualifying,0.05
349,138,0.3954154727793696,349.0,17.650000000000006,0.05057306590257881,3.6058452722063037,0.24988250602486384,-30.119999999999997,2017/18,Market logistic + isotonic,all_qualifying,0.1
291,113,0.38831615120274915,291.0,17.689999999999998,0.06079037800687284,3.8306872852233678,0.2742567832574653,-34.669999999999995,2017/18,Market logistic + isotonic,all_qualifying,0.15
377,124,0.32891246684350134,377.0,31.22,0.08281167108753315,4.426366047745358,0.2398316116407245,-24.25,2017/18,Market logistic + sigmoid,argmax,0.0
373,122,0.32707774798927614,373.0,32.33,0.08667560321715817,4.421849865951742,0.2423056606841156,-24.25,2017/18,Market logistic + sigmoid,argmax,0.02
358,115,0.32122905027932963,358.0,35.050000000000004,0.09790502793296091,4.491703910614525,0.25095970113179533,-23.8,2017/18,Market logistic + sigmoid,argmax,0.05
324,101,0.3117283950617284,324.0,35.80000000000001,0.11049382716049386,4.661913580246914,0.26882193086927225,-22.18,2017/18,Market logistic + sigmoid,argmax,0.1
262,86,0.3282442748091603,262.0,63.05,0.24064885496183205,5.029923664122137,0.3018369933564635,-16.09,2017/18,Market logistic + sigmoid,argmax,0.15
446,135,0.30269058295964124,446.0,3.2800000000000153,0.007354260089686133,5.453004484304933,0.2299936904004524,-51.74999999999999,2017/18,Market logistic + sigmoid,all_qualifying,0.0
418,124,0.2966507177033493,418.0,12.830000000000005,0.03069377990430623,5.61866028708134,0.24484632019934333,-44.07,2017/18,Market logistic + sigmoid,all_qualifying,0.02
394,116,0.29441624365482233,394.0,18.050000000000004,0.045812182741116765,5.625710659898478,0.257570162760013,-39.16,2017/18,Market logistic + sigmoid,all_qualifying,0.05
354,102,0.288135593220339,354.0,24.800000000000004,0.07005649717514126,5.74635593220339,0.2775363145622295,-32.17999999999999,2017/18,Market logistic + sigmoid,all_qualifying,0.1
291,87,0.29896907216494845,291.0,53.050000000000004,0.1823024054982818,6.312164948453609,0.3096553345226076,-22.21,2017/18,Market logistic + sigmoid,all_qualifying,0.15
372,151,0.40591397849462363,372.0,-8.039999999999996,-0.02161290322580644,3.3187096774193545,0.33710649644035945,-28.519999999999996,2017/18,Team + Market,argmax,0.0
368,149,0.4048913043478261,368.0,-11.039999999999996,-0.02999999999999999,3.327391304347826,0.3406853694158462,-33.0,2017/18,Team + Market,argmax,0.02
351,137,0.3903133903133903,351.0,-21.64,-0.06165242165242166,3.29051282051282,0.3554714952960266,-34.34999999999999,2017/18,Team + Market,argmax,0.05
311,116,0.3729903536977492,311.0,-24.459999999999997,-0.07864951768488745,3.360096463022508,0.3912511151351366,-39.93999999999999,2017/18,Team + Market,argmax,0.1
274,97,0.354014598540146,274.0,-31.629999999999995,-0.11543795620437955,3.480291970802919,0.42721916370289265,-48.699999999999996,2017/18,Team + Market,argmax,0.15
466,185,0.3969957081545064,466.0,-15.389999999999986,-0.033025751072961344,3.40881974248927,0.291869974943252,-30.209999999999997,2017/18,Team + Market,all_qualifying,0.0
444,176,0.3963963963963964,444.0,-21.05999999999999,-0.04743243243243241,3.4240315315315315,0.30581243484519227,-33.609999999999985,2017/18,Team + Market,all_qualifying,0.02
411,157,0.3819951338199513,411.0,-33.87,-0.08240875912408759,3.4279075425790753,0.3275644747994515,-45.97,2017/18,Team + Market,all_qualifying,0.05
346,126,0.36416184971098264,346.0,-32.969999999999985,-0.09528901734104042,3.444364161849711,0.3749544100434768,-45.94,2017/18,Team + Market,all_qualifying,0.1
296,105,0.3547297297297297,296.0,-31.25,-0.10557432432432433,3.5874662162162156,0.4173797126275698,-47.35999999999999,2017/18,Team + Market,all_qualifying,0.15
374,154,0.4117647058823529,374.0,0.6800000000000033,0.0018181818181818269,3.436122994652407,0.5077755008067042,-34.05,2017/18,Team + Market + Elo/Rest,argmax,0.0
368,149,0.4048913043478261,368.0,-3.4699999999999935,-0.00942934782608694,3.4616304347826086,0.5159252118351035,-36.44,2017/18,Team + Market + Elo/Rest,argmax,0.02
354,139,0.3926553672316384,354.0,-10.629999999999997,-0.030028248587570614,3.5181073446327686,0.5349772189472665,-36.22999999999999,2017/18,Team + Market + Elo/Rest,argmax,0.05
329,124,0.3768996960486322,329.0,-18.509999999999998,-0.056261398176291784,3.572158054711246,0.5698666165238373,-32.74999999999999,2017/18,Team + Market + Elo/Rest,argmax,0.1
303,108,0.3564356435643564,303.0,-16.749999999999993,-0.055280528052805256,3.7202640264026403,0.6079310961560216,-29.61999999999999,2017/18,Team + Market + Elo/Rest,argmax,0.15
471,183,0.3885350318471338,471.0,-8.56999999999999,-0.01819532908704881,3.5816560509554143,0.43606901583895796,-46.279999999999994,2017/18,Team + Market + Elo/Rest,all_qualifying,0.0
454,174,0.3832599118942731,454.0,-12.139999999999999,-0.02674008810572687,3.586211453744493,0.4520395607270521,-45.72999999999999,2017/18,Team + Market + Elo/Rest,all_qualifying,0.02
422,159,0.3767772511848341,422.0,-17.879999999999992,-0.04236966824644548,3.6159478672985776,0.4836938526284279,-41.61999999999998,2017/18,Team + Market + Elo/Rest,all_qualifying,0.05
377,138,0.3660477453580902,377.0,-17.24,-0.04572944297082228,3.6975596816976126,0.5324381533304346,-33.669999999999995,2017/18,Team + Market + Elo/Rest,all_qualifying,0.1
334,116,0.3473053892215569,334.0,-15.729999999999993,-0.04709580838323351,3.8053293413173654,0.5848879241997618,-29.319999999999993,2017/18,Team + Market + Elo/Rest,all_qualifying,0.15
378,107,0.2830687830687831,378.0,14.86,0.03931216931216931,5.514814814814816,0.5045036262691809,-38.28,2017/18,Team + Market + Elo/Rest + sigmoid,argmax,0.0
373,106,0.28418230563002683,373.0,18.259999999999998,0.048954423592493294,5.565201072386058,0.511155898244308,-37.28,2017/18,Team + Market + Elo/Rest + sigmoid,argmax,0.02
369,104,0.28184281842818426,369.0,16.56,0.0448780487804878,5.5940921409214095,0.5162638936806011,-36.28,2017/18,Team + Market + Elo/Rest + sigmoid,argmax,0.05
338,95,0.28106508875739644,338.0,25.790000000000003,0.076301775147929,5.7921893491124266,0.5564526772380403,-34.66,2017/18,Team + Market + Elo/Rest + sigmoid,argmax,0.1
310,78,0.25161290322580643,310.0,11.98,0.03864516129032258,6.078774193548387,0.5957694298560178,-38.239999999999995,2017/18,Team + Market + Elo/Rest + sigmoid,argmax,0.15
511,131,0.2563600782778865,511.0,-5.220000000000006,-0.010215264187866939,5.840684931506849,0.44829690802977196,-81.80000000000001,2017/18,Team + Market + Elo/Rest + sigmoid,all_qualifying,0.0
488,124,0.2540983606557377,488.0,1.7700000000000031,0.0036270491803278753,5.950061475409837,0.4690171402524607,-75.88,2017/18,Team + Market + Elo/Rest + sigmoid,all_qualifying,0.02
472,118,0.25,472.0,0.480000000000004,0.0010169491525423814,6.000084745762712,0.4837525313450591,-78.66999999999999,2017/18,Team + Market + Elo/Rest + sigmoid,all_qualifying,0.05
417,104,0.24940047961630696,417.0,16.07999999999999,0.03856115107913667,6.319760191846523,0.5377126172638086,-63.0,2017/18,Team + Market + Elo/Rest + sigmoid,all_qualifying,0.1
375,85,0.22666666666666666,375.0,9.980000000000004,0.026613333333333343,6.581786666666667,0.5842056113944238,-60.14,2017/18,Team + Market + Elo/Rest + sigmoid,all_qualifying,0.15
376,131,0.3484042553191489,376.0,-18.699999999999996,-0.04973404255319148,3.922686170212766,0.40239177628056894,-51.88000000000001,2017/18,Team + Market + isotonic,argmax,0.0
371,128,0.3450134770889488,371.0,-17.69999999999999,-0.04770889487870617,3.938194070080863,0.40768997497396126,-51.55000000000001,2017/18,Team + Market + isotonic,argmax,0.02
366,126,0.3442622950819672,366.0,-25.41999999999999,-0.06945355191256829,3.931311475409836,0.41271843953074816,-60.27000000000001,2017/18,Team + Market + isotonic,argmax,0.05
340,117,0.34411764705882353,340.0,-12.389999999999997,-0.03644117647058823,4.02535294117647,0.43822262824615593,-48.059999999999995,2017/18,Team + Market + isotonic,argmax,0.1
313,106,0.33865814696485624,313.0,-6.419999999999997,-0.02051118210862619,4.147827476038339,0.46510126049898204,-40.720000000000006,2017/18,Team + Market + isotonic,argmax,0.15
475,165,0.3473684210526316,475.0,-26.86999999999999,-0.05656842105263156,4.057663157894736,0.3490852614820453,-69.3,2017/18,Team + Market + isotonic,all_qualifying,0.0
464,160,0.3448275862068966,464.0,-23.11999999999999,-0.04982758620689653,4.088771551724138,0.3571934250328013,-64.97,2017/18,Team + Market + isotonic,all_qualifying,0.02
441,150,0.3401360544217687,441.0,-39.54999999999998,-0.08968253968253964,4.02124716553288,0.3738702827348543,-69.4,2017/18,Team + Market + isotonic,all_qualifying,0.05
388,131,0.33762886597938147,388.0,-25.139999999999993,-0.06479381443298968,4.172396907216495,0.41439262660442977,-57.66000000000001,2017/18,Team + Market + isotonic,all_qualifying,0.1
344,114,0.3313953488372093,344.0,-15.899999999999991,-0.04622093023255811,4.321889534883721,0.4513730553944394,-44.39999999999999,2017/18,Team + Market + isotonic,all_qualifying,0.15
375,113,0.30133333333333334,375.0,17.380000000000006,0.04634666666666668,4.967573333333334,0.3718478149887818,-36.279999999999994,2017/18,Team + Market + sigmoid,argmax,0.0
372,113,0.30376344086021506,372.0,20.38000000000001,0.05478494623655917,4.9843817204301075,0.37481829266839506,-35.28,2017/18,Team + Market + sigmoid,argmax,0.02
366,110,0.3005464480874317,366.0,21.26,0.058087431693989076,5.013469945355191,0.3803553339385711,-35.89,2017/18,Team + Market + sigmoid,argmax,0.05
333,95,0.2852852852852853,333.0,15.980000000000002,0.04798798798798799,5.214624624624625,0.41022841899819035,-42.419999999999995,2017/18,Team + Market + sigmoid,argmax,0.1
286,78,0.2727272727272727,286.0,16.640000000000004,0.058181818181818196,5.546048951048951,0.4569047746307896,-36.519999999999996,2017/18,Team + Market + sigmoid,argmax,0.15
504,146,0.2896825396825397,504.0,18.320000000000004,0.03634920634920636,5.489007936507937,0.3270699691311965,-52.099999999999994,2017/18,Team + Market + sigmoid,all_qualifying,0.0
481,136,0.28274428274428276,481.0,20.830000000000005,0.04330561330561332,5.622453222453222,0.34225857933553666,-52.31,2017/18,Team + Market + sigmoid,all_qualifying,0.02
446,124,0.27802690582959644,446.0,23.43,0.052533632286995514,5.743856502242152,0.3662633657713537,-52.22,2017/18,Team + Market + sigmoid,all_qualifying,0.05
389,102,0.2622107969151671,389.0,8.030000000000001,0.020642673521850903,6.00784061696658,0.4087713936337577,-46.75,2017/18,Team + Market + sigmoid,all_qualifying,0.1
332,82,0.2469879518072289,332.0,4.590000000000005,0.013825301204819293,6.434487951807229,0.45772764954588496,-43.0,2017/18,Team + Market + sigmoid,all_qualifying,0.15
377,142,0.376657824933687,377.0,-38.28000000000001,-0.10153846153846156,4.079363395225465,0.530524812581485,-46.08,2018/19,HistGB + Elo/Rest,argmax,0.0
373,139,0.3726541554959786,373.0,-40.940000000000005,-0.10975871313672923,4.095335120643432,0.5360768086288746,-48.739999999999995,2018/19,HistGB + Elo/Rest,argmax,0.02
366,134,0.366120218579235,366.0,-39.60999999999999,-0.10822404371584697,4.082595628415301,0.5455914858601705,-47.31000000000001,2018/19,HistGB + Elo/Rest,argmax,0.05
334,114,0.3413173652694611,334.0,-53.22,-0.15934131736526946,4.218532934131736,0.5901626328472646,-62.67000000000001,2018/19,HistGB + Elo/Rest,argmax,0.1
307,104,0.33876221498371334,307.0,-42.38,-0.1380456026058632,4.372540716612377,0.630874614352322,-52.669999999999995,2018/19,HistGB + Elo/Rest,argmax,0.15
494,176,0.3562753036437247,494.0,-45.239999999999995,-0.09157894736842104,4.261234817813764,0.4594853567889551,-53.86000000000002,2018/19,HistGB + Elo/Rest,all_qualifying,0.0
476,169,0.3550420168067227,476.0,-42.84,-0.09000000000000001,4.3106302521008395,0.47645371389157354,-49.320000000000014,2018/19,HistGB + Elo/Rest,all_qualifying,0.02
449,156,0.34743875278396436,449.0,-49.96000000000001,-0.11126948775055681,4.3305790645879725,0.5029236307339257,-56.06000000000003,2018/19,HistGB + Elo/Rest,all_qualifying,0.05
388,123,0.3170103092783505,388.0,-62.50000000000001,-0.16108247422680413,4.5557216494845365,0.5698239809396594,-73.35000000000002,2018/19,HistGB + Elo/Rest,all_qualifying,0.1
349,109,0.3123209169054441,349.0,-50.879999999999995,-0.14578796561604584,4.759656160458452,0.6191574928167946,-61.57000000000001,2018/19,HistGB + Elo/Rest,all_qualifying,0.15
376,93,0.2473404255319149,376.0,-27.819999999999997,-0.07398936170212765,5.890851063829787,0.6613788375507169,-41.88000000000002,2018/19,HistGB + Elo/Rest + sigmoid,argmax,0.0
368,91,0.24728260869565216,368.0,-25.92,-0.07043478260869565,5.954891304347826,0.6754424349637427,-39.17000000000001,2018/19,HistGB + Elo/Rest + sigmoid,argmax,0.02
357,88,0.24649859943977592,357.0,-21.320000000000004,-0.059719887955182085,6.046106442577031,0.695151104183466,-37.17000000000001,2018/19,HistGB + Elo/Rest + sigmoid,argmax,0.05
323,73,0.2260061919504644,323.0,-32.47,-0.10052631578947369,6.344427244582043,0.7603081758282453,-33.75000000000001,2018/19,HistGB + Elo/Rest + sigmoid,argmax,0.1
284,62,0.21830985915492956,284.0,-32.12,-0.11309859154929576,6.7475,0.8472427181173708,-33.120000000000005,2018/19,HistGB + Elo/Rest + sigmoid,argmax,0.15
525,114,0.21714285714285714,525.0,-60.23,-0.11472380952380952,6.235961904761905,0.582540563935412,-71.55000000000003,2018/19,HistGB + Elo/Rest + sigmoid,all_qualifying,0.0
500,109,0.218,500.0,-50.64000000000001,-0.10128000000000001,6.3779200000000005,0.6111189245601109,-61.96000000000004,2018/19,HistGB + Elo/Rest + sigmoid,all_qualifying,0.02
461,100,0.21691973969631237,461.0,-36.67000000000001,-0.07954446854663777,6.620151843817788,0.6598263444107224,-56.030000000000015,2018/19,HistGB + Elo/Rest + sigmoid,all_qualifying,0.05
406,82,0.2019704433497537,406.0,-41.72,-0.10275862068965518,7.023226600985221,0.739218669651596,-54.47000000000002,2018/19,HistGB + Elo/Rest + sigmoid,all_qualifying,0.1
357,70,0.19607843137254902,357.0,-36.12,-0.10117647058823528,7.425546218487395,0.8233316303100309,-45.730000000000004,2018/19,HistGB + Elo/Rest + sigmoid,all_qualifying,0.15
0,0,0.0,0.0,0.0,0.0,,,0.0,2018/19,Market baseline,argmax,0.0
0,0,0.0,0.0,0.0,0.0,,,0.0,2018/19,Market baseline,argmax,0.02
0,0,0.0,0.0,0.0,0.0,,,0.0,2018/19,Market baseline,argmax,0.05
0,0,0.0,0.0,0.0,0.0,,,0.0,2018/19,Market baseline,argmax,0.1
0,0,0.0,0.0,0.0,0.0,,,0.0,2018/19,Market baseline,argmax,0.15
0,0,0.0,0.0,0.0,0.0,,,0.0,2018/19,Market baseline,all_qualifying,0.0
0,0,0.0,0.0,0.0,0.0,,,0.0,2018/19,Market baseline,all_qualifying,0.02
0,0,0.0,0.0,0.0,0.0,,,0.0,2018/19,Market baseline,all_qualifying,0.05
0,0,0.0,0.0,0.0,0.0,,,0.0,2018/19,Market baseline,all_qualifying,0.1
0,0,0.0,0.0,0.0,0.0,,,0.0,2018/19,Market baseline,all_qualifying,0.15
368,140,0.3804347826086957,368.0,-9.729999999999997,-0.026440217391304338,4.141168478260869,0.09337859858693953,-41.04000000000003,2018/19,Market logistic,argmax,0.0
344,122,0.3546511627906977,344.0,-15.27000000000001,-0.04438953488372096,4.264331395348837,0.09925379001747299,-45.19000000000002,2018/19,Market logistic,argmax,0.02
271,84,0.30996309963099633,271.0,-8.93,-0.032952029520295203,4.7139114391143915,0.11634779671264821,-38.02,2018/19,Market logistic,argmax,0.05
77,11,0.14285714285714285,77.0,-9.150000000000002,-0.11883116883116886,9.16181818181818,0.2254487350725224,-26.2,2018/19,Market logistic,argmax,0.1
43,2,0.046511627906976744,43.0,-14.5,-0.3372093023255814,12.13953488372093,0.31166998193555906,-22.0,2018/19,Market logistic,argmax,0.15
565,212,0.3752212389380531,565.0,-26.26,-0.04647787610619469,4.254637168141593,0.06868541548027832,-44.590000000000025,2018/19,Market logistic,all_qualifying,0.0
422,157,0.37203791469194314,422.0,-2.5300000000000047,-0.00599526066350712,4.68324644549763,0.08829833749920389,-38.18000000000003,2018/19,Market logistic,all_qualifying,0.02
278,84,0.302158273381295,278.0,-15.930000000000003,-0.05730215827338131,5.322553956834533,0.11751656031729583,-42.02000000000002,2018/19,Market logistic,all_qualifying,0.05
81,11,0.13580246913580246,81.0,-13.15,-0.16234567901234567,10.474814814814815,0.22576327380175826,-28.2,2018/19,Market logistic,all_qualifying,0.1
47,2,0.0425531914893617,47.0,-18.5,-0.39361702127659576,14.148936170212766,0.3048740808635581,-24.0,2018/19,Market logistic,all_qualifying,0.15
378,139,0.36772486772486773,378.0,-19.569999999999993,-0.051772486772486755,3.6634656084656085,0.16154699966008518,-47.29000000000001,2018/19,Market logistic + isotonic,argmax,0.0
373,135,0.36193029490616624,373.0,-24.269999999999996,-0.06506702412868631,3.675308310991957,0.1635322214541814,-52.29000000000003,2018/19,Market logistic + isotonic,argmax,0.02
341,122,0.35777126099706746,341.0,-20.82999999999999,-0.06108504398826977,3.776217008797654,0.17514608006308055,-47.18000000000001,2018/19,Market logistic + isotonic,argmax,0.05
250,83,0.332,250.0,-21.060000000000002,-0.08424000000000001,4.196359999999999,0.21143009078243488,-42.84,2018/19,Market logistic + isotonic,argmax,0.1
171,53,0.30994152046783624,171.0,-6.59,-0.038538011695906434,4.892748538011697,0.2506127700102226,-31.229999999999993,2018/19,Market logistic + isotonic,argmax,0.15
507,198,0.3905325443786982,507.0,-19.519999999999996,-0.038500986193293875,3.3981854043392503,0.12737231805072258,-37.99,2018/19,Market logistic + isotonic,all_qualifying,0.0
445,168,0.3775280898876405,445.0,-34.78,-0.07815730337078652,3.5034157303370788,0.14356160128749393,-49.930000000000014,2018/19,Market logistic + isotonic,all_qualifying,0.02
357,130,0.3641456582633053,357.0,-23.929999999999993,-0.06703081232492995,3.741008403361344,0.17058385751425886,-48.23000000000003,2018/19,Market logistic + isotonic,all_qualifying,0.05
252,85,0.3373015873015873,252.0,-19.919999999999998,-0.07904761904761905,4.175515873015873,0.2107915565405184,-41.70000000000001,2018/19,Market logistic + isotonic,all_qualifying,0.1
171,53,0.30994152046783624,171.0,-6.59,-0.038538011695906434,4.892748538011697,0.2506127700102226,-31.229999999999993,2018/19,Market logistic + isotonic,all_qualifying,0.15
379,110,0.29023746701846964,379.0,-18.610000000000007,-0.0491029023746702,4.729788918205805,0.22389056715811279,-39.04,2018/19,Market logistic + sigmoid,argmax,0.0
375,108,0.288,375.0,-18.220000000000002,-0.048586666666666674,4.758906666666666,0.2262108390551749,-39.04,2018/19,Market logistic + sigmoid,argmax,0.02
336,90,0.26785714285714285,336.0,-27.040000000000003,-0.08047619047619048,4.958095238095238,0.2481899492536083,-48.830000000000005,2018/19,Market logistic + sigmoid,argmax,0.05
228,51,0.2236842105263158,228.0,-9.46,-0.04149122807017544,6.076315789473685,0.3280446961899368,-34.56,2018/19,Market logistic + sigmoid,argmax,0.1
131,17,0.1297709923664122,131.0,-20.25,-0.15458015267175573,8.155038167938931,0.48330864506394533,-36.5,2018/19,Market logistic + sigmoid,argmax,0.15
442,129,0.2918552036199095,442.0,-22.779999999999994,-0.051538461538461526,5.62341628959276,0.21032410786565808,-52.02,2018/19,Market logistic + sigmoid,all_qualifying,0.0
414,113,0.27294685990338163,414.0,-29.519999999999996,-0.07130434782608695,5.844106280193237,0.2238919115602901,-52.04,2018/19,Market logistic + sigmoid,all_qualifying,0.02
359,91,0.25348189415041783,359.0,-29.04,-0.08089136490250697,6.183621169916435,0.2530071627440341,-51.660000000000004,2018/19,Market logistic + sigmoid,all_qualifying,0.05
246,52,0.21138211382113822,246.0,-6.460000000000001,-0.02626016260162602,7.513821138211382,0.33269683013662676,-39.26000000000001,2018/19,Market logistic + sigmoid,all_qualifying,0.1
145,18,0.12413793103448276,145.0,-13.25,-0.09137931034482759,10.036620689655171,0.48192610592350604,-40.5,2018/19,Market logistic + sigmoid,all_qualifying,0.15
373,128,0.34316353887399464,373.0,-8.919999999999998,-0.023914209115281495,4.563967828418231,0.2554994142119049,-28.949999999999996,2018/19,Team + Market,argmax,0.0
358,124,0.3463687150837989,358.0,-0.23999999999999488,-0.0006703910614524997,4.4204748603351955,0.265764856145753,-27.000000000000007,2018/19,Team + Market,argmax,0.02
337,109,0.32344213649851633,337.0,-2.0999999999999983,-0.006231454005934713,4.557091988130564,0.2802225683665901,-26.230000000000004,2018/19,Team + Market,argmax,0.05
281,83,0.29537366548042704,281.0,-6.259999999999993,-0.022277580071174353,4.770035587188612,0.32073682624770217,-27.39,2018/19,Team + Market,argmax,0.1
231,64,0.27705627705627706,231.0,-5.52,-0.023896103896103894,4.964805194805196,0.36339870922673767,-25.39,2018/19,Team + Market,argmax,0.15
482,166,0.34439834024896265,482.0,-28.61999999999999,-0.05937759336099583,4.3148547717842325,0.21617810478506544,-37.00000000000001,2018/19,Team + Market,all_qualifying,0.0
444,149,0.3355855855855856,444.0,-24.48,-0.055135135135135134,4.286981981981982,0.23389206617014394,-32.400000000000006,2018/19,Team + Market,all_qualifying,0.02
398,126,0.3165829145728643,398.0,-14.67,-0.03685929648241206,4.514874371859297,0.2570269205245799,-32.06,2018/19,Team + Market,all_qualifying,0.05
307,90,0.2931596091205212,307.0,-12.319999999999999,-0.040130293159609115,4.877654723127036,0.310819631827635,-30.709999999999997,2018/19,Team + Market,all_qualifying,0.1
246,68,0.2764227642276423,246.0,-8.019999999999998,-0.032601626016260155,5.146300813008131,0.3572164907884012,-25.89,2018/19,Team + Market,all_qualifying,0.15
373,135,0.36193029490616624,373.0,-6.389999999999997,-0.017131367292225193,4.282225201072386,0.2875919643114767,-27.429999999999996,2018/19,Team + Market + Elo/Rest,argmax,0.0
361,129,0.3573407202216066,361.0,-9.610000000000003,-0.02662049861495846,4.307673130193907,0.2967046029362979,-30.390000000000008,2018/19,Team + Market + Elo/Rest,argmax,0.02
334,114,0.3413173652694611,334.0,-4.48,-0.013413173652694612,4.471646706586826,0.3178972412185245,-29.67,2018/19,Team + Market + Elo/Rest,argmax,0.05
284,88,0.30985915492957744,284.0,-5.819999999999998,-0.020492957746478864,4.741021126760564,0.3604870353958227,-30.410000000000004,2018/19,Team + Market + Elo/Rest,argmax,0.1
